civil_date,total_row_count,rows_from_offset_0,rows_from_offset_minus_1,rows_from_offset_minus_7,rows_from_offset_minus_30,rows_from_offset_minus_365,rows_from_offset_minus_3650,rows_from_offset_plus_1,t0_file_status,expected_contributing_files_count,available_contributing_files_count,coverage_quality_flag,coverage_completeness,represented_only,documented_exception_label
2019-06-22,112007,109572,368,636,956,475,0,0,present,5,5,full,1.0,False,
2019-06-23,99727,96022,592,849,1201,1063,0,0,present,5,5,full,1.0,False,
2019-06-24,163677,159104,749,1791,880,1153,0,0,present,5,5,full,1.0,False,
2019-06-25,185445,180218,781,2297,1074,1075,0,0,present,5,5,full,1.0,False,
2019-06-26,192637,187907,833,1672,923,1302,0,0,present,5,5,full,1.0,False,
2019-06-27,192660,189200,791,1245,481,943,0,0,present,5,5,full,1.0,False,
2019-06-28,188784,186375,403,1040,420,546,0,0,present,5,5,full,1.0,False,
2019-06-29,113856,111568,317,668,782,521,0,0,present,5,5,full,1.0,False,
2019-06-30,102554,99455,526,784,807,982,0,0,present,5,5,full,1.0,False,
2019-07-01,163142,158751,810,1536,686,1359,0,0,present,5,5,full,1.0,False,
2019-07-02,173925,169294,723,1688,895,1325,0,0,present,5,5,full,1.0,False,
2019-07-03,176124,171592,827,1428,1046,1231,0,0,present,5,5,full,1.0,False,
2019-07-04,148971,144929,748,1368,724,1202,0,0,present,5,5,full,1.0,False,
2019-07-05,142120,139337,342,1345,549,547,0,0,present,5,5,full,1.0,False,
2019-07-06,94761,92178,302,879,907,495,0,0,present,5,5,full,1.0,False,
2019-07-07,92013,88307,558,932,1240,976,0,0,present,5,5,full,1.0,False,
2019-07-08,155741,151117,713,1757,1194,960,0,0,present,5,5,full,1.0,False,
2019-07-09,175458,170574,868,1670,1200,1146,0,0,present,5,5,full,1.0,False,
2019-07-10,180492,175632,828,1740,1185,1107,0,0,present,5,5,full,1.0,False,
2019-07-11,178512,174329,797,1556,715,1115,0,0,present,5,5,full,1.0,False,
2019-07-12,165141,162385,351,1210,588,607,0,0,present,5,5,full,1.0,False,
2019-07-13,107188,104665,322,784,970,447,0,0,present,5,5,full,1.0,False,
2019-07-14,92392,88821,496,860,1262,953,0,0,present,5,5,full,1.0,False,
2019-07-15,150351,145473,820,1807,1084,1167,0,0,present,5,5,full,1.0,False,
2019-07-16,173735,168811,801,1853,1136,1134,0,0,present,5,5,full,1.0,False,
2019-07-17,182973,178217,866,1648,1128,1114,0,0,present,5,5,full,1.0,False,
2019-07-18,178184,174124,700,1689,693,978,0,0,present,5,5,full,1.0,False,
2019-07-19,166256,163470,378,1362,480,566,0,0,present,5,5,full,1.0,False,
2019-07-20,108273,105382,342,974,980,595,0,0,present,5,5,full,1.0,False,
2019-07-21,97996,94284,551,1083,1086,992,0,0,present,5,5,full,1.0,False,
2019-07-22,157432,152409,979,2011,1064,969,0,0,present,5,5,full,1.0,False,
2019-07-23,178976,173846,857,2187,958,1128,0,0,present,5,5,full,1.0,False,
2019-07-24,184432,179815,813,1899,927,978,0,0,present,5,5,full,1.0,False,
2019-07-25,178080,174387,754,1397,557,985,0,0,present,5,5,full,1.0,False,
2019-07-26,152317,149364,419,1442,497,595,0,0,present,5,5,full,1.0,False,
2019-07-27,100975,98452,370,675,960,518,0,0,present,5,5,full,1.0,False,
2019-07-28,95771,92584,556,725,1018,888,0,0,present,5,5,full,1.0,False,
2019-07-29,155904,151415,860,1661,935,1033,0,0,present,5,5,full,1.0,False,
2019-07-30,169703,165253,721,1800,788,1141,0,0,present,5,5,full,1.0,False,
2019-07-31,177117,172870,803,1663,799,982,0,0,present,5,5,full,1.0,False,
2019-08-01,174818,171309,863,1334,344,968,0,0,present,5,5,full,1.0,False,
2019-08-02,166804,163848,452,1261,462,781,0,0,present,5,5,full,1.0,False,
2019-08-03,100861,98427,357,806,761,510,0,0,present,5,5,full,1.0,False,
2019-08-04,97056,93841,509,834,1066,806,0,0,present,5,5,full,1.0,False,
2019-08-05,152200,147514,781,1573,1433,899,0,0,present,5,5,full,1.0,False,
2019-08-06,173454,168534,781,1669,1233,1237,0,0,present,5,5,full,1.0,False,
2019-08-07,176755,172344,797,1339,1066,1209,0,0,present,5,5,full,1.0,False,
2019-08-08,170756,166780,826,1398,795,957,0,0,present,5,5,full,1.0,False,
2019-08-09,163646,160276,503,1547,744,576,0,0,present,5,5,full,1.0,False,
2019-08-10,103430,100379,295,1027,1255,474,0,0,present,5,5,full,1.0,False,
2019-08-11,89682,85860,512,988,1422,900,0,0,present,5,5,full,1.0,False,
2019-08-12,140753,135474,626,2149,1379,1125,0,0,present,5,5,full,1.0,False,
2019-08-13,153496,148628,718,1834,1186,1130,0,0,present,5,5,full,1.0,False,
2019-08-14,165532,160445,844,1746,1126,1371,0,0,present,5,5,full,1.0,False,
2019-08-15,167705,163984,830,1276,530,1085,0,0,present,5,5,full,1.0,False,
2019-08-16,162934,160169,516,1078,518,653,0,0,present,5,5,full,1.0,False,
2019-08-17,105563,103079,344,636,991,513,0,0,present,5,5,full,1.0,False,
2019-08-18,97310,93764,594,830,1183,939,0,0,present,5,5,full,1.0,False,
2019-08-19,158759,154348,831,1514,902,1164,0,0,present,5,5,full,1.0,False,
2019-08-20,172864,168044,884,1873,1012,1051,0,0,present,5,5,full,1.0,False,
2019-08-21,184960,180014,828,2012,961,1145,0,0,present,5,5,full,1.0,False,
2019-08-22,178856,175060,858,1446,412,1080,0,0,present,5,5,full,1.0,False,
2019-08-23,167231,164580,430,1209,317,695,0,0,present,5,5,full,1.0,False,
2019-08-24,108944,106562,306,728,758,590,0,0,present,5,5,full,1.0,False,
2019-08-25,101081,97753,507,820,895,1106,0,0,present,5,5,full,1.0,False,
2019-08-26,156313,152392,643,1352,825,1101,0,0,present,5,5,full,1.0,False,
2019-08-27,173582,169276,852,1613,589,1252,0,0,present,5,5,full,1.0,False,
2019-08-28,178453,174083,963,1511,713,1183,0,0,present,5,5,full,1.0,False,
2019-08-29,176542,172771,841,1361,487,1082,0,0,present,5,5,full,1.0,False,
2019-08-30,163832,161299,429,1157,409,538,0,0,present,5,5,full,1.0,False,
2019-08-31,101698,99580,318,716,609,475,0,0,present,5,5,full,1.0,False,
2019-09-01,95854,92725,530,914,797,888,0,0,present,5,5,full,1.0,False,
2019-09-02,131985,126927,801,1883,1323,1051,0,0,present,5,5,full,1.0,False,
2019-09-03,165263,160226,942,1801,1149,1145,0,0,present,5,5,full,1.0,False,
2019-09-04,183344,178287,912,1751,1298,1096,0,0,present,5,5,full,1.0,False,
2019-09-05,180621,176344,906,1504,982,885,0,0,present,5,5,full,1.0,False,
2019-09-06,166605,163504,398,1408,759,536,0,0,present,5,5,full,1.0,False,
2019-09-07,103293,99995,330,775,1687,506,0,0,present,5,5,full,1.0,False,
2019-09-08,96094,92198,551,1020,1489,836,0,0,present,5,5,full,1.0,False,
2019-09-09,161327,155919,869,2150,1417,972,0,0,present,5,5,full,1.0,False,
2019-09-10,177212,171802,956,2150,1229,1075,0,0,present,5,5,full,1.0,False,
2019-09-11,183125,177560,878,2299,1308,1080,0,0,present,5,5,full,1.0,False,
2019-09-12,179247,174687,640,2206,550,1164,0,0,present,5,5,full,1.0,False,
2019-09-13,166711,162668,369,2368,566,740,0,0,present,5,5,full,1.0,False,
2019-09-14,102695,99658,360,1240,915,522,0,0,present,5,5,full,1.0,False,
2019-09-15,96425,92704,573,1147,974,1027,0,0,present,5,5,full,1.0,False,
2019-09-16,167159,162236,793,1923,1114,1093,0,0,present,5,5,full,1.0,False,
2019-09-17,176909,171953,926,1788,1074,1168,0,0,present,5,5,full,1.0,False,
2019-09-18,186044,181417,797,1574,1036,1220,0,0,present,5,5,full,1.0,False,
2019-09-19,184783,180917,850,1311,527,1178,0,0,present,5,5,full,1.0,False,
2019-09-20,176672,174065,459,1136,366,646,0,0,present,5,5,full,1.0,False,
2019-09-21,108099,105484,399,730,964,522,0,0,present,5,5,full,1.0,False,
2019-09-22,101898,98439,594,717,1170,978,0,0,present,5,5,full,1.0,False,
2019-09-23,177501,172676,822,1868,954,1181,0,0,present,5,5,full,1.0,False,
2019-09-24,191333,186070,960,2191,880,1232,0,0,present,5,5,full,1.0,False,
2019-09-25,197592,192817,901,1933,809,1132,0,0,present,5,5,full,1.0,False,
2019-09-26,185270,181206,707,1601,469,1287,0,0,present,5,5,full,1.0,False,
2019-09-27,181217,178316,418,1444,469,570,0,0,present,5,5,full,1.0,False,
2019-09-28,110033,107589,306,841,711,586,0,0,present,5,5,full,1.0,False,
2019-09-29,93156,89936,489,946,811,974,0,0,present,5,5,full,1.0,False,
2019-09-30,153295,148848,780,1825,749,1093,0,0,present,5,5,full,1.0,False,
2019-10-01,171956,167644,826,1762,653,1071,0,0,present,5,5,full,1.0,False,
2019-10-02,183069,178983,729,1541,740,1076,0,0,present,5,5,full,1.0,False,
2019-10-03,182844,179281,671,1470,561,861,0,0,present,5,5,full,1.0,False,
2019-10-04,169371,166771,347,1435,441,377,0,0,present,5,5,full,1.0,False,
2019-10-05,103566,100892,273,856,1184,361,0,0,present,5,5,full,1.0,False,
2019-10-06,92513,88785,540,1078,1353,757,0,0,present,5,5,full,1.0,False,
2019-10-07,158035,153222,649,1912,1371,881,0,0,present,5,5,full,1.0,False,
2019-10-08,173125,167649,875,2276,1328,997,0,0,present,5,5,full,1.0,False,
2019-10-09,182837,177763,798,2024,1328,924,0,0,present,5,5,full,1.0,False,
2019-10-10,188095,184459,713,1582,697,644,0,0,present,5,5,full,1.0,False,
2019-10-11,183161,179975,495,1459,655,577,0,0,present,5,5,full,1.0,False,
2019-10-12,109745,106976,276,853,1140,500,0,0,present,5,5,full,1.0,False,
2019-10-13,99619,95859,536,1032,1294,898,0,0,present,5,5,full,1.0,False,
2019-10-14,156416,151623,830,1964,1231,768,0,0,present,5,5,full,1.0,False,
2019-10-15,181282,176026,999,2054,1250,953,0,0,present,5,5,full,1.0,False,
2019-10-16,191841,187294,919,1701,1114,813,0,0,present,5,5,full,1.0,False,
2019-10-17,185574,182338,751,1413,646,426,0,0,present,5,5,full,1.0,False,
2019-10-18,173620,171099,413,1009,570,529,0,0,present,5,5,full,1.0,False,
2019-10-19,107125,104492,349,610,969,705,0,0,present,5,5,full,1.0,False,
2019-10-20,94706,91576,485,787,982,876,0,0,present,5,5,full,1.0,False,
2019-10-21,156496,152408,673,1570,1137,708,0,0,present,5,5,full,1.0,False,
2019-10-22,177364,172830,783,1763,1179,809,0,0,present,5,5,full,1.0,False,
2019-10-23,185653,181694,869,1459,952,679,0,0,present,5,5,full,1.0,False,
2019-10-24,181394,177881,685,1497,720,611,0,0,present,5,5,full,1.0,False,
2019-10-25,164903,162143,483,1281,576,420,0,0,present,5,5,full,1.0,False,
2019-10-26,103786,101277,296,861,844,508,0,0,present,5,5,full,1.0,False,
2019-10-27,95654,92918,494,751,814,677,0,0,present,5,5,full,1.0,False,
2019-10-28,155256,151613,644,1544,783,672,0,0,present,5,5,full,1.0,False,
2019-10-29,172991,169407,666,1573,589,756,0,0,present,5,5,full,1.0,False,
2019-10-30,172641,169482,681,1340,617,521,0,0,present,5,5,full,1.0,False,
2019-10-31,170493,167629,574,1409,555,326,0,0,present,5,5,full,1.0,False,
2019-11-01,151954,149669,392,1292,453,148,0,0,present,5,5,full,1.0,False,
2019-11-02,103498,101053,266,770,1140,269,0,0,present,5,5,full,1.0,False,
2019-11-03,88366,84848,524,783,1498,713,0,0,present,5,5,full,1.0,False,
2019-11-04,152599,148549,661,1508,1460,421,0,0,present,5,5,full,1.0,False,
2019-11-05,171525,167312,754,1632,1102,725,0,0,present,5,5,full,1.0,False,
2019-11-06,178010,174085,856,1694,943,432,0,0,present,5,5,full,1.0,False,
2019-11-07,175008,172358,654,1277,574,145,0,0,present,5,5,full,1.0,False,
2019-11-08,166208,164242,266,1009,596,95,0,0,present,5,5,full,1.0,False,
2019-11-09,105692,103430,330,662,929,341,0,0,present,5,5,full,1.0,False,
2019-11-10,90221,87229,563,800,1008,621,0,0,present,5,5,full,1.0,False,
2019-11-11,150311,146186,679,1745,956,745,0,0,present,5,5,full,1.0,False,
2019-11-12,171469,167264,827,1738,1007,633,0,0,present,5,5,full,1.0,False,
2019-11-13,176104,172262,777,1461,1055,549,0,0,present,5,5,full,1.0,False,
2019-11-14,178450,175881,659,1315,453,142,0,0,present,5,5,full,1.0,False,
2019-11-15,168655,166625,378,1123,446,83,0,0,present,5,5,full,1.0,False,
2019-11-16,105521,103528,299,738,809,147,0,0,present,5,5,full,1.0,False,
2019-11-17,92000,89398,436,684,1140,342,0,0,present,5,5,full,1.0,False,
2019-11-18,152393,148773,627,1632,999,362,0,0,present,5,5,full,1.0,False,
2019-11-19,172206,167119,750,1801,999,1537,0,0,present,5,5,full,1.0,False,
2019-11-20,182993,178722,773,1468,741,1289,0,0,present,5,5,full,1.0,False,
2019-11-21,181378,177870,668,1225,577,1038,0,0,present,5,5,full,1.0,False,
2019-11-22,164972,161970,326,1316,444,916,0,0,present,5,5,full,1.0,False,
2019-11-23,105261,103013,270,783,569,626,0,0,present,5,5,full,1.0,False,
2019-11-24,89905,87051,395,816,568,1075,0,0,present,5,5,full,1.0,False,
2019-11-25,147140,143204,611,1693,488,1144,0,0,present,5,5,full,1.0,False,
2019-11-26,165696,161690,657,1591,737,1021,0,0,present,5,5,full,1.0,False,
2019-11-27,164002,160732,672,1271,531,796,0,0,present,5,5,full,1.0,False,
2019-11-28,133582,130701,555,1098,418,810,0,0,present,5,5,full,1.0,False,
2019-11-29,123242,120858,382,1157,431,414,0,0,present,5,5,full,1.0,False,
2019-11-30,86668,84502,294,861,598,413,0,0,present,5,5,full,1.0,False,
2019-12-01,85280,82462,531,782,526,979,0,0,present,5,5,full,1.0,False,
2019-12-02,145370,141611,628,1767,340,1024,0,0,present,5,5,full,1.0,False,
2019-12-03,171910,167516,839,1729,715,1111,0,0,present,5,5,full,1.0,False,
2019-12-04,178889,174810,595,1378,1071,1035,0,0,present,5,5,full,1.0,False,
2019-12-05,170104,166567,640,1334,644,919,0,0,present,5,5,full,1.0,False,
2019-12-06,159798,157202,414,1112,527,543,0,0,present,5,5,full,1.0,False,
2019-12-07,103319,100899,296,833,829,462,0,0,present,5,5,full,1.0,False,
2019-12-08,90334,86681,466,1001,1255,931,0,0,present,5,5,full,1.0,False,
2019-12-09,151450,146517,714,1728,1180,1311,0,0,present,5,5,full,1.0,False,
2019-12-10,175353,170477,658,1954,1090,1174,0,0,present,5,5,full,1.0,False,
2019-12-11,171670,167443,623,1599,884,1121,0,0,present,5,5,full,1.0,False,
2019-12-12,169138,165662,743,1043,666,1024,0,0,present,5,5,full,1.0,False,
2019-12-13,162609,160221,376,912,539,561,0,0,present,5,5,full,1.0,False,
2019-12-14,97292,94954,297,576,877,588,0,0,present,5,5,full,1.0,False,
2019-12-15,87236,84048,506,604,1005,1073,0,0,present,5,5,full,1.0,False,
2019-12-16,143098,139236,707,1126,954,1075,0,0,present,5,5,full,1.0,False,
2019-12-17,162646,158729,590,1137,1050,1140,0,0,present,5,5,full,1.0,False,
2019-12-18,166028,162912,627,691,724,1074,0,0,present,5,5,full,1.0,False,
2019-12-19,165261,162754,595,744,295,873,0,0,present,5,5,full,1.0,False,
2019-12-20,158211,156222,362,685,373,569,0,0,present,5,5,full,1.0,False,
2019-12-21,100199,98437,341,450,584,387,0,0,present,5,5,full,1.0,False,
2019-12-22,84715,82487,357,474,559,838,0,0,present,5,5,full,1.0,False,
2019-12-23,128293,125719,500,573,587,914,0,0,present,5,5,full,1.0,False,
2019-12-24,116095,113410,289,814,604,978,0,0,present,5,5,full,1.0,False,
2019-12-25,76731,74371,313,552,769,726,0,0,present,5,5,full,1.0,False,
2019-12-26,97047,95200,271,778,451,347,0,0,present,5,5,full,1.0,False,
2019-12-27,107995,105887,208,1072,444,384,0,0,present,5,5,full,1.0,False,
2019-12-28,79133,77319,232,648,602,332,0,0,present,5,5,full,1.0,False,
2019-12-29,76882,74740,397,616,576,553,0,0,present,5,5,full,1.0,False,
2019-12-30,118937,115614,432,1625,633,633,0,0,present,5,5,full,1.0,False,
2019-12-31,126810,122986,331,2150,653,690,0,0,present,5,5,full,1.0,False,
2020-01-01,4391,0,0,2893,720,778,0,0,present,5,5,full,1.0,False,
2020-01-02,3297,0,0,2219,534,544,0,0,present,5,5,full,1.0,False,
2020-01-03,3336,0,0,2286,565,485,0,0,present,5,5,full,1.0,False,
2020-01-04,2869,0,216,1181,943,529,0,0,present,5,5,full,1.0,False,
2020-01-05,50255,46312,700,962,1268,1013,0,0,present,5,5,full,1.0,False,
2020-01-06,159338,154115,826,2145,1251,1001,0,0,present,5,5,full,1.0,False,
2020-01-07,178917,173805,839,1988,1176,1109,0,0,present,5,5,full,1.0,False,
2020-01-08,195061,190108,977,1464,1267,1245,0,0,present,5,5,full,1.0,False,
2020-01-09,187405,183241,668,1698,620,1178,0,0,present,5,5,full,1.0,False,
2020-01-10,172642,169524,339,1473,642,664,0,0,present,5,5,full,1.0,False,
2020-01-11,115320,112265,397,1063,1043,552,0,0,present,5,5,full,1.0,False,
2020-01-12,100496,96319,597,1179,1222,1179,0,0,present,5,5,full,1.0,False,
2020-01-13,161026,155914,761,1769,1344,1238,0,0,present,5,5,full,1.0,False,
2020-01-14,173661,168415,734,2008,1258,1246,0,0,present,5,5,full,1.0,False,
2020-01-15,170369,165284,795,1896,1099,1295,0,0,present,5,5,full,1.0,False,
2020-01-16,183876,179698,758,1620,607,1193,0,0,present,5,5,full,1.0,False,
2020-01-17,166987,163641,286,1792,505,763,0,0,present,5,5,full,1.0,False,
2020-01-18,106832,103954,255,1112,780,731,0,0,present,5,5,full,1.0,False,
2020-01-19,94350,90662,412,1064,1157,1055,0,0,present,5,5,full,1.0,False,
2020-01-20,143106,138253,708,1965,922,1258,0,0,present,5,5,full,1.0,False,
2020-01-21,166022,160819,832,1866,1038,1467,0,0,present,5,5,full,1.0,False,
2020-01-22,181797,177010,799,1702,855,1431,0,0,present,5,5,full,1.0,False,
2020-01-23,181522,177484,822,1386,584,1246,0,0,present,5,5,full,1.0,False,
2020-01-24,170837,168144,397,1117,471,708,0,0,present,5,5,full,1.0,False,
2020-01-25,109035,106359,365,755,744,812,0,0,present,5,5,full,1.0,False,
2020-01-26,95429,91575,553,951,969,1381,0,0,present,5,5,full,1.0,False,
2020-01-27,150347,145196,836,1734,958,1623,0,0,present,5,5,full,1.0,False,
2020-01-28,178576,173707,1015,1733,749,1372,0,0,present,5,5,full,1.0,False,
2020-01-29,185251,181023,776,1516,482,1454,0,0,present,5,5,full,1.0,False,
2020-01-30,183214,179333,839,1594,312,1136,0,0,present,5,5,full,1.0,False,
2020-01-31,178023,175216,391,1279,350,787,0,0,present,5,5,full,1.0,False,
2020-02-01,113680,110970,265,704,877,864,0,0,present,5,5,full,1.0,False,
2020-02-02,99779,95646,697,895,1098,1443,0,0,present,5,5,full,1.0,False,
2020-02-03,161283,156380,773,1636,1087,1407,0,0,present,5,5,full,1.0,False,
2020-02-04,178757,173263,860,2015,1315,1304,0,0,present,5,5,full,1.0,False,
2020-02-05,188163,183169,770,1715,1001,1508,0,0,present,5,5,full,1.0,False,
2020-02-06,183175,178944,686,1493,641,1411,0,0,present,5,5,full,1.0,False,
2020-02-07,168243,165235,380,1231,512,885,0,0,present,5,5,full,1.0,False,
2020-02-08,106552,103668,318,854,1023,689,0,0,present,5,5,full,1.0,False,
2020-02-09,92606,88745,547,937,1094,1283,0,0,present,5,5,full,1.0,False,
2020-02-10,151078,146199,726,1668,1181,1304,0,0,present,5,5,full,1.0,False,
2020-02-11,172828,167878,828,1891,951,1280,0,0,present,5,5,full,1.0,False,
2020-02-12,179148,174400,791,1680,685,1592,0,0,present,5,5,full,1.0,False,
2020-02-13,179076,174997,635,1553,554,1337,0,0,present,5,5,full,1.0,False,
2020-02-14,166980,163914,387,1461,353,865,0,0,present,5,5,full,1.0,False,
2020-02-15,110238,107849,303,912,402,772,0,0,present,5,5,full,1.0,False,
2020-02-16,95298,92220,534,1009,510,1025,0,0,present,5,5,full,1.0,False,
2020-02-17,137689,133412,815,1603,525,1334,0,0,present,5,5,full,1.0,False,
2020-02-18,167437,162898,703,1774,513,1549,0,0,present,5,5,full,1.0,False,
2020-02-19,176608,172091,682,1773,494,1568,0,0,present,5,5,full,1.0,False,
2020-02-20,182611,178841,712,1343,274,1441,0,0,present,5,5,full,1.0,False,
2020-02-21,171420,168984,359,1188,215,674,0,0,present,5,5,full,1.0,False,
2020-02-22,108330,106112,314,820,358,726,0,0,present,5,5,full,1.0,False,
2020-02-23,93477,90141,479,1289,399,1169,0,0,present,5,5,full,1.0,False,
2020-02-24,150557,145773,778,2260,422,1324,0,0,present,5,5,full,1.0,False,
2020-02-25,174118,169365,848,2188,381,1336,0,0,present,5,5,full,1.0,False,
2020-02-26,181219,176928,762,1841,344,1344,0,0,present,5,5,full,1.0,False,
2020-02-27,180938,176770,790,1666,289,1423,0,0,present,5,5,full,1.0,False,
2020-02-28,175418,172548,413,1422,189,846,0,0,present,5,5,full,1.0,False,
2020-02-29,114776,112569,367,837,301,702,0,0,present,5,5,full,1.0,False,
2020-03-01,106666,103437,576,990,296,1367,0,0,present,5,5,full,1.0,False,
2020-03-02,167412,162243,884,2076,636,1573,0,0,present,5,5,full,1.0,False,
2020-03-03,186715,181032,864,2368,992,1459,0,0,present,5,5,full,1.0,False,
2020-03-04,190200,184784,989,2134,859,1434,0,0,present,5,5,full,1.0,False,
2020-03-05,187782,183018,853,1851,662,1398,0,0,present,5,5,full,1.0,False,
2020-03-06,169945,166215,556,1726,677,771,0,0,present,5,5,full,1.0,False,
2020-03-07,107983,104971,379,963,918,752,0,0,present,5,5,full,1.0,False,
2020-03-08,95376,91509,587,918,1125,1237,0,0,present,5,5,full,1.0,False,
2020-03-09,154279,149318,745,1860,1023,1333,0,0,present,5,5,full,1.0,False,
2020-03-10,168089,162520,1029,1949,1163,1428,0,0,present,5,5,full,1.0,False,
2020-03-11,176736,171646,918,1700,988,1484,0,0,present,5,5,full,1.0,False,
2020-03-12,168756,164691,786,1427,544,1308,0,0,present,5,5,full,1.0,False,
2020-03-13,158160,154927,608,1220,468,937,0,0,present,5,5,full,1.0,False,
2020-03-14,104076,101088,415,856,949,768,0,0,present,5,5,full,1.0,False,
2020-03-15,95880,91874,794,1015,980,1217,0,0,present,5,5,full,1.0,False,
2020-03-16,137095,131735,1020,1937,1008,1395,0,0,present,5,5,full,1.0,False,
2020-03-17,160352,154692,1061,2238,898,1463,0,0,present,5,5,full,1.0,False,
2020-03-18,165193,160439,824,1744,764,1422,0,0,present,5,5,full,1.0,False,
2020-03-19,160929,156405,681,1772,558,1513,0,0,present,5,5,full,1.0,False,
2020-03-20,150078,146939,448,1422,439,830,0,0,present,5,5,full,1.0,False,
2020-03-21,98206,95444,421,768,697,876,0,0,present,5,5,full,1.0,False,
2020-03-22,89423,85765,727,908,781,1242,0,0,present,5,5,full,1.0,False,
